data,bairro,tipo_crime,quantidade,zona,fonte,latitude,longitude,observacoes
2024-04-21,Fazenda São Borja,Roubo de veículo,,Leste,Modelo UFRGS (estimado),-29.94394518505434,-51.1989842706546,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-04-22,Dois Irmãos,Roubo,,Oeste,Modelo UFRGS (estimado),-30.111297450663635,-51.20188752073319,Dados estimados baseados no modelo UFRGS para Dois Irmãos
2024-04-22,Jardim Carvalho,Furto,,Leste,Modelo UFRGS (estimado),-29.975497621691076,-51.2132137965113,Dados estimados baseados no modelo UFRGS para Jardim Carvalho
2024-04-22,Santa Maria Goretti,Ameaça,,Norte,Modelo UFRGS (estimado),-30.014897894840484,-51.286845338218896,Dados estimados baseados no modelo UFRGS para Santa Maria Goretti
2024-04-22,Campo da Tuca,Furto,,Leste,Modelo UFRGS (estimado),-29.97881286277532,-51.16905509644358,Dados estimados baseados no modelo UFRGS para Campo da Tuca
2024-04-23,Getúlio Vargas,Ameaça,,Leste,Modelo UFRGS (estimado),-30.05542854381384,-51.24017994158567,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-04-24,Jardim Isabel,Outros,,Oeste,Modelo UFRGS (estimado),-30.13376342941764,-51.28740807394209,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-04-24,Alto Petrópolis,Tráfico de drogas,,Leste,Modelo UFRGS (estimado),-30.05193477331457,-51.1346843793146,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-04-24,Santa Tereza,Roubo,,Norte,Modelo UFRGS (estimado),-29.939374163434916,-51.222402859229845,Dados estimados baseados no modelo UFRGS para Santa Tereza
2024-04-25,Coronel Marcos,Lesão corporal,,Leste,Modelo UFRGS (estimado),-30.06643058427197,-51.16075152316559,Dados estimados baseados no modelo UFRGS para Coronel Marcos
2024-04-25,Farrapos,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-30.020286936604187,-51.30387991571814,Dados estimados baseados no modelo UFRGS para Farrapos
2024-04-25,Vila Farrapos,Roubo,,Norte,Modelo UFRGS (estimado),-30.062324908193595,-51.21880265595178,Dados estimados baseados no modelo UFRGS para Vila Farrapos
2024-04-26,Teresópolis,Furto,,Sul,Modelo UFRGS (estimado),-29.957714209089623,-51.213174901626815,Dados estimados baseados no modelo UFRGS para Teresópolis
2024-04-26,Jardim Itu,Furto,,Norte,Modelo UFRGS (estimado),-29.95766054501798,-51.263262746046976,Dados estimados baseados no modelo UFRGS para Jardim Itu
2024-04-26,Jardim Isabel,Furto,,Oeste,Modelo UFRGS (estimado),-30.047199614987413,-51.24265745548408,Dados estimados baseados no modelo UFRGS para Jardim Isabel
2024-04-27,Protásio Alves,Extorsão,,Oeste,Modelo UFRGS (estimado),-30.037428686462555,-51.2306732879999,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-04-27,Bom Jesus,Ameaça,,Norte,Modelo UFRGS (estimado),-30.119786979485514,-51.171778009922576,Dados estimados baseados no modelo UFRGS para Bom Jesus
2024-04-28,Protásio Alves,Roubo,,Oeste,Modelo UFRGS (estimado),-29.99500263758421,-51.21588088836155,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-04-28,Protásio Alves,Roubo de veículo,,Oeste,Modelo UFRGS (estimado),-30.053867964352435,-51.15420469883708,Dados estimados baseados no modelo UFRGS para Protásio Alves
2024-04-28,Passo das Pedras,Roubo,,Oeste,Modelo UFRGS (estimado),-29.952090502127483,-51.30769045210452,Dados estimados baseados no modelo UFRGS para Passo das Pedras
2024-04-29,Alto Petrópolis,Ameaça,,Leste,Modelo UFRGS (estimado),-29.976684651814097,-51.11828633946669,Dados estimados baseados no modelo UFRGS para Alto Petrópolis
2024-04-29,Fazenda São Borja,Roubo,,Leste,Modelo UFRGS (estimado),-29.959610248492304,-51.28652385185068,Dados estimados baseados no modelo UFRGS para Fazenda São Borja
2024-04-29,Passo das Pedras,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-30.114977943061263,-51.18059368905343,Dados estimados baseados no modelo UFRGS para Passo das Pedras
2024-04-29,Santa Rosa de Lima,Tráfico de drogas,,Norte,Modelo UFRGS (estimado),-29.99329840406355,-51.1600395960459,Dados estimados baseados no modelo UFRGS para Santa Rosa de Lima
2024-04-30,Vila dos Comerciários,Ameaça,,Norte,Modelo UFRGS (estimado),-30.117159814235283,-51.195721392677214,Dados estimados baseados no modelo UFRGS para Vila dos Comerciários
2024-04-30,Chácara das Pedras,Furto,,Oeste,Modelo UFRGS (estimado),-29.959927467509203,-51.26990522911602,Dados estimados baseados no modelo UFRGS para Chácara das Pedras
2024-04-30,Getúlio Vargas,Tráfico de drogas,,Leste,Modelo UFRGS (estimado),-30.074757595133267,-51.26121443245555,Dados estimados baseados no modelo UFRGS para Getúlio Vargas
2024-04-30,Extrema,Lesão corporal,,Oeste,Modelo UFRGS (estimado),-29.975012234944188,-51.17141729329871,Dados estimados baseados no modelo UFRGS para Extrema
2024-05-01,Guarujá,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Guarujá,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ilha da Pintada,Furto,7.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Ilha da Pintada,Lesão corporal,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Independência,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Independência,Furto,7.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Jardim Botânico,Furto,4.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Independência,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Ilha da Pintada,Roubo,4.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Espírito Santo,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Espírito Santo,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Glória,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Guarujá,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ilha do Pavão,Roubo,4.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Ilha da Pintada,Roubo de veículo,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Glória,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Ilha do Pavão,Ameaça,1.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Glória,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Glória,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Ilha do Pavão,Furto,7.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Espírito Santo,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ilha do Pavão,Roubo de veículo,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Glória,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Ilha da Pintada,Ameaça,1.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Guarujá,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Humaitá,Roubo de veículo,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Independência,Roubo de veículo,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Humaitá,Roubo,4.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Ipanema,Ameaça,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Humaitá,Lesão corporal,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Humaitá,Furto,7.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Humaitá,Ameaça,1.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Hípica,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Hípica,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Higienópolis,Tráfico de drogas,1.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Ilha do Pavão,Lesão corporal,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Higienópolis,Roubo de veículo,3.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Ipanema,Furto,8.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ipanema,Lesão corporal,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ipanema,Roubo,4.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Independência,Roubo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Ipanema,Roubo de veículo,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Higienópolis,Roubo,6.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Higienópolis,Lesão corporal,4.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Ipanema,Tráfico de drogas,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Higienópolis,Furto,9.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Higienópolis,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Espírito Santo,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Hípica,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Hípica,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Guarujá,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Hípica,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Chapéu do Sol,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cristal,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Azenha,Ameaça,1.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Aberta dos Morros,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Azenha,Furto,7.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Azenha,Lesão corporal,2.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Azenha,Roubo,3.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Azenha,Roubo de veículo,1.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Bela Vista,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Bela Vista,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Bela Vista,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Bela Vista,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Bela Vista,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Belém Novo,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Aberta dos Morros,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Novo,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Novo,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Novo,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Novo,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Velho,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Velho,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Auxiliadora,Tráfico de drogas,1.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Belém Velho,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Auxiliadora,Roubo de veículo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Auxiliadora,Lesão corporal,6.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Agronomia,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Agronomia,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Agronomia,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Agronomia,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Anchieta,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Anchieta,Furto,7.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Anchieta,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Anchieta,Roubo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Anchieta,Roubo de veículo,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Aberta dos Morros,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Arquipélago,Ameaça,1.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Aberta dos Morros,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Arquipélago,Furto,7.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Arquipélago,Lesão corporal,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Arquipélago,Roubo,4.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Arquipélago,Roubo de veículo,2.0,Oeste,SSP-RS (distribuído),,,
2024-05-01,Aberta dos Morros,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Auxiliadora,Ameaça,4.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Auxiliadora,Furto,15.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Auxiliadora,Roubo,10.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Belém Velho,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Belém Velho,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Boa Vista,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cavalhada,Roubo,10.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cavalhada,Roubo de veículo,5.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cavalhada,Tráfico de drogas,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Centro Histórico,Extorsão,1.0,Centro,Dataset Original,,,
2024-05-01,Chapéu do Sol,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Agronomia,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Chapéu do Sol,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Chapéu do Sol,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Chapéu do Sol,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cidade Baixa,Homicídio,1.0,Centro,Dataset Original,,,
2024-05-01,Coronel Aparício Borges,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Coronel Aparício Borges,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Coronel Aparício Borges,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Coronel Aparício Borges,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Coronel Aparício Borges,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cristal,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cristal,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cristal,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cristal,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cavalhada,Lesão corporal,8.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cavalhada,Furto,18.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cavalhada,Ameaça,5.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cascata,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Boa Vista,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Boa Vista,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Boa Vista,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Boa Vista,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Bom Fim,Sequestro,1.0,Norte,Dataset Original,,,
2024-05-01,Camaquã,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Camaquã,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Camaquã,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Camaquã,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Espírito Santo,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Camaquã,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Campo Novo,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Campo Novo,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Jardim Botânico,Lesão corporal,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Campo Novo,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Campo Novo,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Cascata,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cascata,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cascata,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Cascata,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Campo Novo,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Jardim Botânico,Roubo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Jardim do Salso,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Rubem Berta,Tráfico de drogas,1.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Santa Cecília,Ameaça,2.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Santa Cecília,Furto,13.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Vila Nova,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Santa Cecília,Lesão corporal,4.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Santa Cecília,Roubo,7.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Santa Cecília,Roubo de veículo,3.0,Centro,SSP-RS (distribuído),,,
2024-05-01,Santo Antônio,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Santo Antônio,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Vila Nova,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Santo Antônio,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Santo Antônio,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Santo Antônio,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Serraria,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Serraria,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Serraria,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Serraria,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Serraria,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,São Geraldo,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,São Geraldo,Furto,7.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Jardim Botânico,Roubo de veículo,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São Geraldo,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Vila Nova,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Rubem Berta,Roubo,10.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Passo d'Areia,Roubo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Passo d'Areia,Roubo de veículo,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Pedra Redonda,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Volta do Guerino,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Pedra Redonda,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Pedra Redonda,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Volta do Guerino,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Vila Nova,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Ipiranga,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Pedra Redonda,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ponta Grossa,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ponta Grossa,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ponta Grossa,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Nova,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ponta Grossa,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Ponta Grossa,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Rubem Berta,Ameaça,4.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Rubem Berta,Furto,15.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Rubem Berta,Lesão corporal,6.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Rubem Berta,Roubo de veículo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,São Geraldo,Roubo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Vila João Pessoa,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São Geraldo,Roubo de veículo,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Tristeza,Roubo de veículo,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Tristeza,Tráfico de drogas,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Ipiranga,Roubo,5.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Vila Ipiranga,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Três Figueiras,Ameaça,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Três Figueiras,Furto,13.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Três Figueiras,Lesão corporal,4.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Três Figueiras,Roubo,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Três Figueiras,Roubo de veículo,4.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Vila Assunção,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Assunção,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Assunção,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Assunção,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Assunção,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Conceição,Ameaça,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Conceição,Furto,6.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Conceição,Lesão corporal,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Conceição,Roubo,3.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila Conceição,Roubo de veículo,1.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Tristeza,Roubo,5.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Tristeza,Lesão corporal,4.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Tristeza,Furto,10.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Tristeza,Ameaça,2.0,Sul,SSP-RS (distribuído),,,
2024-05-01,Vila João Pessoa,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São José,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São José,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Vila João Pessoa,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São José,Lesão corporal,2.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São José,Roubo,6.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São José,Roubo de veículo,3.0,Leste,SSP-RS (distribuído),,,
2024-05-01,São João,Ameaça,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Vila João Pessoa,Furto,9.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Passo d'Areia,Lesão corporal,3.0,Norte,SSP-RS (distribuído),,,
2024-05-01,São João,Furto,7.0,Norte,SSP-RS (distribuído),,,
2024-05-01,Vila João Pessoa,Ameaça,1.0,Leste,SSP-RS (distribuído),,,
2024-05-01,Vila Ipiranga,Roubo de veículo,2.0,Norte,SSP-RS (distribuído),,,
2024-05-01,São João,Roubo,5.0,Norte,SSP-RS (distribuído),,,
